stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station
0701BMK,Beth Mugo High School,-1.283395,36.726863,,
0701BPP,BP,-1.287707,36.741688,,
0701BPS,Bumps,-1.295017,36.748142,,
0701CCL,Country Club,-1.353556,36.657924,,
0701CMD,Corner/Meteorological Department,-1.299706,36.759325,,
0701CRS,St. Christophers,-1.318738,36.715632,,
0701CWH,Carwash,-1.350291,36.659713,,
0701DAM,Adams Arcade,-1.300072,36.780089,,
0701DBO,Don Bosco,-1.304255,36.692517,,
0701DCR,Deliverance Church Riruta,-1.292798,36.751542,,
0701DCT,Deliverance Church,-1.293618,36.683659,,
0701DFA,Adlife Plaza,-1.294772,36.787696,,
0701DNL,Denoil,-1.269155,36.680122,,
0701DUA,Sudanese,-1.27494,36.733346,,
0701ELP,Elsi Place,-1.340269,36.667122,,
0701EMO,Mosque,-1.303012,36.8027,,
0701FGK,Full Gospel Church/Kiruria,-1.298426,36.752382,,
0701FGS,Full Gospel,-1.251979,36.665049,,
0701FIR,Elim,-1.305088,36.772404,,
0701FJE,Fort Jesus,-1.310756,36.779389,,
0701FRK,Karen End,-1.29787,36.68225,,
0701GAC,Kwa Ngwacii,-1.235297,36.667895,,
0701GCU,Gachui,-1.281828,36.696257,,
0701GDB,Gachangi/Darajani/Baptist Church,-1.273202,36.732477,,
0701GDR,Club Legend,-1.321385,36.70985,,
0701GGS,Green Gardens School,-1.251082,36.664868,,
0701GHS,Good Samaritan High School,-1.296923,36.749861,,
0701GRD,Gardens,-1.254207,36.665672,,
0701GRG,Garage,-1.348812,36.661131,,
0701GTR,Gitaru Junction,-1.232416,36.669928,,
0701ITE,Githembe,-1.297525,36.750053,,
0701ITG,PCEA Githima,-1.281495,36.691935,,
0701JBC,Jogoo/KBC,-1.329651,36.680235,,
0701JCR,Kinyanjui Primary School,-1.294241,36.744949,,
0701KAR,Karanja,-1.309714,36.780324,,
0701KBG,Kabarnet Gardens,-1.302784,36.789113,,
0701KCC,KCB Community,-1.329666,36.686842,,
0701KDF,Kenya Defense,-1.308581,36.69592,,
0701KFR,Kwa Farasi,-1.319781,36.714437,,
0701KJI,Kinyanjui,-1.291634,36.747444,,
0701KMC,Kwa Muchina,-1.341244,36.666753,,
0701KMH,Karmu House,-1.346582,36.663923,,
0701KNC,Kenvic,-1.343876,36.666123,,
0701KNK,Kwa Nicholas,-1.411734,36.687934,,
0701KNO,Kenol,-1.304331,36.746848,,
0701KNR,Kwa Njeru/Gitaru/Pank View,-1.230569,36.674916,,
0701KON,Kona,-1.37657,36.67648,,
0701KPC,Allmart Dagoretti Market,-1.285352,36.687338,,
0701KPY,Kaberia/Pc Kinyanjui Technical Training Institute,-1.29267,36.735423,,
0701KRC,Kenya Redeemed Church Riruta,-1.291077,36.733127,,
0701KRE,KREP/Equity Bank,-1.284773,36.737551,,
0701LNA,Lenana,-1.308414,36.732396,,
0701LRI,ILRI,-1.266464,36.722547,,
0701MGJ,Moi Girls' School Junction,-1.303586,36.788042,,
0701MHS,Maasai High School,-1.330285,36.6788,,
0701MKA,Makina,-1.307308,36.782543,,
0701MTS,Matasia,-1.391168,36.682261,,
0701MTW,Mutindwa,-1.2952,36.744798,,
0701MUT,Mugiriti,-1.282514,36.69925,,
0701N44,44,-1.372973,36.671897,,
0701NDL,Nyumbani Diagnostic Lab,-1.313178,36.699728,,
0701NDW,Ndwaru Road,-1.278985,36.735873,,
0701NGD,Riruta Parish,-1.294472,36.743592,,
0701NGR,Ngong Resort,-1.380401,36.676708,,
0701NHS,Jamhuri Shopping Centre,-1.304417,36.770999,,
0701NJR,Kwa Njiru,-1.308446,36.781577,,
0701NMO,Mlango Soko,-1.235774,36.672615,,
0701NMY,Community,-1.292042,36.813096,,
0701NPC,Npc Woodley,-1.303784,36.775032,,
0701NSC,Nursing Council,-1.301691,36.790328,,
0701NSP,New Kaberia Supermarket,-1.291703,36.73409,,
0701NTO,Karen/Karen Shopping Centre,-1.323493,36.70831,,
0701NVI,Naivasha/Naivasha Road Flat,-1.282606,36.737031,,
0701NVV,Naivas/Vet,-1.342889,36.666389,,
0701NWT,Nairobi Water,-1.303876,36.777757,,
0701NYH,Nyali House,-1.344763,36.665775,,
0701NYI,Nyumbani,-1.311579,36.698327,,
0701OEN,Ole Roimen,-1.405867,36.688165,,
0701OLY,Olympic Primary School,-1.31168,36.778158,,
0701PAC,Melchizedek Hospital,-1.294702,36.754715,,
0701PBG,Precious Blood Girls' School,-1.285111,36.738163,,
0701PCY,PCEA Endorro Emuny,-1.356178,36.657212,,
0701PKA,Peak Academy,-1.301329,36.79094,,
0701PMS,Perminus,-1.351343,36.658962,,
0701PPT,Pepo Lane,-1.305029,36.693086,,
0701PSA,Posta/Ole Odume Road,-1.300362,36.774018,,
0701PTR,Petro/Mwisho,-1.36294,36.656181,,
0701PWY,Pathway,-1.305844,36.742562,,
0701RCE,Racecourse,-1.306702,36.738555,,
0701REU,Krep/Equity/Kwa Mumbi,-1.284515,36.73768,,
0701RHP,Rhino Park Road,-1.302041,36.684873,,
0701RNR,Matta,-1.230029,36.683275,,
0701ROS,Rose Of Sharon,-1.301224,36.792779,,
0701RSF,Riverside Flats,-1.277584,36.735787,,
0701RSP,Riruta Satellite Primary School,-1.29277,36.7363,,
0701SAT,Riruta Baptist Church,-1.293769,36.739494,,
0701SBR,Simpsons Bar And Rest,-1.291374,36.73369,,
0701SDP,Shell/Dagoretti Police Station,-1.280497,36.690566,,
0701SFY,Fastenergy,-1.302577,36.751864,,
0701SHK,Karinde,-1.301169,36.68259,,
0701SHS,St. Hannah's School,-1.302587,36.691129,,
0701SHT,Shade Hotel,-1.328036,36.684113,,
0701SJC,St. John College Riruta,-1.28171,36.736838,,
0701SJO,St. John Othordox Church,-1.290811,36.73214,,
0701SMA,Salama,-1.287655,36.74909,,
0701SMH,Suma House,-1.297948,36.753576,,
0701SMN,Sportman,-1.352379,36.658401,,
0701SMR,Summer-Rock,-1.270713,36.728277,,
0701SSR,San Siro,-1.30913,36.780745,,
0701STP,Park Estate,-1.322442,36.787449,,
0701SWD,Showground,-1.302148,36.752708,,
0701SYU,Tuskys,-1.358035,36.656731,,
0701TAN,Tankard,-1.300786,36.756343,,
0701TAT,Matta,-1.229986,36.683275,,
0701TGA,Togo Apartments,-1.304884,36.774581,,
0701THR,Uthiru Shopping Center,-1.264104,36.719822,,
0701TKS,Suntarc/Shallow,-1.300559,36.756962,,
0701TRE,Nakumatt Prestige,-1.299997,36.787505,,
0701TSK,Tuskys,-1.382853,36.676901,,
0701TTE,Nera Estate,-1.307598,36.799784,,
0701TTW,Total Wangige,-1.220641,36.712044,,
0701UAK,AICPK Gitaru,-1.230345,36.678339,,
0701UCN,Uchumi/National Oil,-1.29971,36.792688,,
0701UGK,Muguku Farm,-1.237416,36.666328,,
0701UKC,UON Kikuyu Campus,-1.265918,36.67477,,
0701UMJ,Umoja,-1.331067,36.677003,,
0701UTM,Stadium,-1.371113,36.660079,,
0701VNS,Venessa,-1.351806,36.658693,,
0701WGT,Kwa Mchanga/Total,-1.262897,36.718422,,
0701WMA,Kwa Mbao,-1.228892,36.69344,,
0701WNK,Winners Chapel/Kanisani,-1.301972,36.779624,,
0701WOO,Woodley,-1.303806,36.779586,,
0701WRG,Windy Ridge/Group Africa,-1.324266,36.701959,,
0701WTK,Waithaka,-1.279621,36.712344,,
0701WWU,Waiyaki Way/Uthiru Junction,-1.260951,36.716548,,
0701YAA,Yaya,-1.292557,36.788801,,
0701ZMB,Zambia,-1.349538,36.660379,,
0702DCS,Dagoretti Corner Stage,-1.298436,36.759363,,
0702KDC,Kenol Dagoretti Corner,-1.29843,36.759874,,
0703DGT,Dagoretti Market,-1.287718,36.686311,,
0703EQY,Equity Ayani,-1.311096,36.77577,,
0703KIS,Kiserian,-1.428211,36.686707,,
0703MHR,Muhia Road,-1.290511,36.730253,,
0703UTP,Uthiru Pentecostal,-1.261362,36.716807,,
071004_,40,-1.297756,36.75718,,
071064A,46 AP Camp,-1.286679,36.74032,,
0710A.A,St. Barnabus,-1.38549,36.678146,,
0710AAY,Yaya,-1.291902,36.787156,,
0710ADC,Adams Arcade,-1.300006,36.780041,,
0710AEA,Wamete/Kanisani,-1.260742,36.713026,,
0710AHE,Shell/Arboretum,-1.273655,36.800747,,
0710AHL,Alliance High School,-1.262757,36.669726,,
0710AIJ,Viraj,-1.283932,36.786126,,
0710AJA,Jacaranda/Siaya Road,-1.282643,36.786773,,
0710AJI,Viraj,-1.283791,36.786242,,
0710BBT,Brew Bistro,-1.299571,36.76512,,
0710BLL,Bulbul,-1.334184,36.673252,,
0710BUM,Bumps,-1.332162,36.675225,,
0710CAE,ICEA,-1.284553,36.821253,,
0710CCT,China Centre,-1.298946,36.797048,,
0710CEI,ICEA,-1.284528,36.821459,,
0710CME,Coptic/Mimosa,-1.298543,36.799087,,
0710CNG,Africa International University,-1.301837,36.689658,,
0710DAC,Kwa DC,-1.305774,36.787602,,
0710DCD,Dagoretti CDF/APs' Camp,-1.286467,36.740158,,
0710EAY,Wanyee,-1.296656,36.756365,,
0710ELK,Madaraka Flyover,-1.307985,36.819391,,
0710ELS,Elsi Place,-1.340689,36.666867,,
0710EOE,Ole Odume Bus Stage,-1.292828,36.774657,,
0710ESW,Nairobi West,-1.307631,36.822159,,
0710FGP,Full Gospel,-1.298354,36.75246,,
0710GID,Windy Ridge,-1.324089,36.70205,,
0710GKI,Gathondeki,-1.2717,36.729698,,
0710GON,Congo,-1.286605,36.746376,,
0710GVC,Gitaru/Vantage School,-1.233,36.67012,,
0710GVN,Vanga,-1.289877,36.766568,,
0710GYE,Elgeyo,-1.292778,36.778935,,
0710HAK,Karmu House,-1.346598,36.663898,,
0710HAO,Othaya,-1.29007,36.773016,,
0710IAA,Zambia,-1.349709,36.660208,,
0710IEP,Bishop Magua Center,-1.299455,36.790853,,
0710IIH,Kilimani primary school,-1.292515,36.783704,,
0710IKM,Makina,-1.307416,36.782377,,
0710IM&,I&M,-1.285075,36.820343,,
0710IMJ,Swedish School Nairobi,-1.300436,36.76897,,
0710INA,Nairobi School,-1.260466,36.770276,,
0710INP,Prime Bank,-1.271104,36.801632,,
0710IOS,Sokoni,-1.284655,36.743635,,
0710JPS,Jayce Petrol Station,-1.355179,36.657421,,
0710JSS,Jamhuri Station Road Stage,-1.303983,36.769137,,
0710KEM,Kenyatta Market,-1.307641,36.802665,,
0710KJS,Kaberia Junction/Wanyee Stage,-1.29703,36.756553,,
0710KNA,King'eero Stage,-1.22554,36.704265,,
0710KNS,Kenyatta National Hospital,-1.300727,36.808843,,
0710KRD,Kirichwa Road Junction,-1.299879,36.782118,,
0710KWA,Kirichwa,-1.292667,36.781738,,
0710KWN,Kwa Ng'ang'a,-1.284009,36.728874,,
0710KYJ,Kinyanjui,-1.291539,36.747569,,
0710LHB,Bangladesh,-1.291851,36.774711,,
0710LIB,Amboseli,-1.289569,36.759857,,
0710LIV,Lavingtone Villas,-1.289813,36.765227,,
0710LNE,Parklands Baptist/Westlands,-1.265658,36.800873,,
0710LNN,Lenana,-1.308058,36.73344,,
0710MAU,Kwa Magu,-1.230249,36.680549,,
0710MIH,Mihonge,-1.282169,36.72293,,
0710MIR,Jamhuri,-1.299841,36.766251,,
0710MTE,Muthure,-1.229804,36.687341,,
0710MWA,Kwa Mbao,-1.229129,36.692507,,
0710MY/,Equity/Kwa Mumbi,-1.284168,36.737589,,
0710NAA,Kanisani,-1.293497,36.753581,,
0710NAL,Prestige,-1.299509,36.78809,,
0710NAN,Kangundo,-1.279457,36.790531,,
0710NAQ,Nairobi Area Traffic Police Headquarters,-1.296596,36.80789,,
0710NCU,Kasuku Center,-1.275766,36.794849,,
0710NEA,Lenana,-1.288823,36.787154,,
0710NKT,Junction,-1.299031,36.762577,,
0710NLA,Lenana,-1.288883,36.787038,,
0710NWA,Kawangware,-1.287004,36.740921,,
0710OAE,Motherland,-1.299997,36.780891,,
0710OLS,Olympic Primary School,-1.311585,36.778173,,
0710OSV,Kikuyu Overpass,-1.239341,36.666242,,
0710OUK,Kangundo,-1.279451,36.790721,,
0710PBW,Parklands Baptist/Westlands,-1.265693,36.801077,,
0710PMP,PCEA Milimani Presbytary,-1.32851,36.682712,,
0710POD,Posta/Ole Odume Road,-1.300327,36.774047,,
0710RAC,Adam's Arcade,-1.299961,36.780808,,
0710RAR,Shell/Arboretum,-1.27369,36.800833,,
0710RAV,Airport View Estate,-1.314138,36.812385,,
0710RCN,Jacaranda/Siaya Road,-1.282643,36.78669,,
0710RCS,Cradles to Crayons,-1.277248,36.687011,,
0710RFO,Forest,-1.272753,36.732005,,
0710RII,ILRI,-1.267754,36.724108,,
0710RIT,Dennis Pritt,-1.285107,36.788052,,
0710RJG,Kwa Njeru Stage,-1.230635,36.675067,,
0710RKU,Kanjeru,-1.230642,36.675056,,
0710RLN,Langata Road Primary,-1.317024,36.812761,,
0710RLU,Rusinga School,-1.287263,36.747736,,
0710RNP,Prime Bank,-1.271093,36.801549,,
0710RUE,Kasuku centre,-1.275798,36.795343,,
0710RUP,Queen's Park,-1.278738,36.791512,,
0710RYA,Langata Graveyard,-1.334592,36.77867,,
0710SAA,Spanish Villas/Lenana,-1.290015,36.786781,,
0710SAE,Kwa Benard Stage,-1.29002,36.771508,,
0710SAO,Mogas,-1.354591,36.657563,,
0710SEL,Shell,-1.280461,36.690578,,
0710SGT,James Gichuru/ Gitanga Road Junction,-1.289645,36.761684,,
0710SH4,46 Mwisho bus stage,-1.283934,36.7426,,
0710SHO,St. Hannah's School,-1.302561,36.691155,,
0710SIN,Sugoini,-1.290394,36.745712,,
0710SNI,Spanish Villas/Lenana,-1.289998,36.786864,,
0710STO,Methodist,-1.290428,36.774727,,
0710TAK,Bus Track Yard,-1.285191,36.741607,,
0710TAY,Sohali City,-1.289663,36.756697,,
0710TLH,Motherland,-1.299831,36.784077,,
0710TNA,Library,-1.295013,36.810229,,
0710TOR,Memorial Hospital,-1.310967,36.805484,,
0710TOS,Coast,-1.285361,36.744359,,
0710TRU,Ruthimitu,-1.281302,36.703756,,
0710TSS,Tuskys,-1.357552,36.656788,,
0710TTL,Prestige/Number Nane,-1.299607,36.788665,,
0710UKT,Uon Kikuyu Gate 2,-1.265422,36.673879,,
0710UML,Jamrose/Muthuli,-1.228298,36.696337,,
0710UMS,Perminus,-1.350959,36.659218,,
0710VAS,Naivas/Veterinary,-1.342817,36.666296,,
0710VIC,Victory World Outreach,-1.297367,36.75491,,
0710WRE,Power,-1.306214,36.740459,,
0710WSE,Wanyee Stage,-1.296275,36.749208,,
0710WWD,Westwood,-1.325327,36.696969,,
0710YAA,Yaya,-1.292377,36.787714,,
0710ZAR,Motherland,-1.299863,36.783718,,
07113AV,Library,-1.294957,36.810238,,
0711AAD,Kirichwa Road,-1.29997,36.781921,,
0711ADA,Kianda Stage,-1.2641,36.758685,,
0711AGI,Chiromo Stage,-1.271116,36.807257,,
0711AIU,Milimani Star Junior,-1.424661,36.68541,,
0711ALA,Ngumo Stage,-1.307647,36.802799,,
0711ALT,Shell,-1.310978,36.817047,,
0711AOE,Masadukuni/Kenyatta Market Flyover,-1.307223,36.80392,,
0711AON,Roundabout,-1.265806,36.721753,,
0711ARC,Adams Arcade,-1.300013,36.781207,,
0711ARK,Bus Track Yard,-1.286115,36.740867,,
0711ASS,Alliance High School Stage,-1.261021,36.668262,,
0711ATC,Consolata,-1.26842,36.804945,,
0711ATG,Posta Stage,-1.300474,36.771868,,
0711ATM,Memorial Hospital,-1.310334,36.805514,,
0711AUH,Kwa Mashuma,-1.279142,36.714267,,
0711BLB,Bulbul,-1.333908,36.673585,,
0711CAB,ABC,-1.259529,36.775371,,
0711CVL,Civil,-1.322672,36.788814,,
0711DKI,Gathodeki,-1.272354,36.729575,,
0711DRC,Dagoretti Rehabilitation Centre,-1.273861,36.684449,,
0711EAA,Adams Arcade,-1.300048,36.78118,,
0711EAS,Gardens,-1.323853,36.790059,,
0711EDE,Sugar Board/ Shell petrol,-1.264785,36.740304,,
0711EGN,Engen,-1.264386,36.756719,,
0711EHR,Total/Strathmore,-1.313687,36.812412,,
0711EKT,el Market,-1.26371,36.728368,,
0711EOA,South B Stage,-1.311568,36.835302,,
0711EOD,Brookside,-1.260859,36.791764,,
0711ERE,Nairobi Area Traffic Police Headquarters,-1.296726,36.808159,,
0711ETH,Highrise,-1.314014,36.807681,,
0711GCP,Golf Course Phase 2,-1.309261,36.798458,,
0711GTD,Gathondeki,-1.271845,36.729602,,
0711HD/,Westlands DC/Church Road/Safaricom,-1.25985,36.785456,,
0711HNT,Thiong'o,-1.264835,36.735484,,
0711HOR,Good Shephard,-1.299618,36.789123,,
0711HRT,Uthiru Girls,-1.261019,36.713836,,
0711IEE,Kangemi Bus Terminus,-1.264614,36.748592,,
0711IGM,Kangemi Road,-1.275257,36.733335,,
0711IHR,Total/Strathmore,-1.31373,36.812385,,
0711III,Precious Girls' High School,-1.285075,36.738359,,
0711IMP,Swedish School Nairobi,-1.300448,36.7692,,
0711INI,University of Nairobi,-1.281132,36.816722,,
0711(IO,N(Sokoni),-1.264089,36.73021,,
0711IRI,ILRI,-1.266673,36.722901,,
0711ISN,Sir Henry,-1.41081,36.687963,,
0711IUU,Rukubi,-1.227885,36.697587,,
0711IWA,Kabwagi/Miotoni W Road,-1.316493,36.718122,,
0711JDO,Joyland,-1.29481,36.747519,,
0711JKR,Jamuhuri/Kibera Station Road,-1.300063,36.767103,,
0711JOG,Jogoo,-1.329173,36.681338,,
0711KEM,Kenyatta Market,-1.307506,36.802754,,
0711KNG,Kwa Ng'ang'a,-1.284074,36.729192,,
0711KNO,Kenol,-1.354165,36.657739,,
0711KNY,Kanyariri,-1.227579,36.698624,,
0711KRG,Kirunguro,-1.268466,36.679189,,
0711KRN,Karen,-1.322568,36.706687,,
0711LH.,St. John College,-1.282059,36.736854,,
0711LIA,Impala,-1.300546,36.769027,,
0711LLE,Madaraka Flyover,-1.30792,36.819107,,
0711LMO,Masadukuni,-1.307083,36.803893,,
0711LNN,Lenana,-1.30788,36.734194,,
0711LRI,ILRI,-1.267017,36.7231,,
0711LSO,Precious Blood Girls Riruta,-1.285075,36.738362,,
0711LTD,Wakuru/Deloitte,-1.263333,36.764275,,
0711MAA,Adams Arcade,-1.299992,36.781449,,
0711MAT,Muthama,-1.282482,36.723948,,
0711MCP,Coptic/Mimosa,-1.298972,36.797928,,
0711MET,Westlands Terminal,-1.26278,36.800211,,
0711MGU,Magu,-1.230184,36.68071,,
0711MJH,Jamhuri Station Road Stage,-1.303961,36.769631,,
0711MKP,Mbagathi/Kephis,-1.327656,36.691223,,
0711MLK,Mlangosoko,-1.288555,36.7429,,
0711MOS,Sodom,-1.264485,36.754278,,
0711MTE,Mithonge,-1.282224,36.723135,,
0711MTI,Miotoni,-1.3126,36.722659,,
0711MTL,Motherland,-1.299889,36.783829,,
0711MUI,Ruthimito,-1.281307,36.703262,,
0711MUM,Blue Sky Estate/T. Mall,-1.31278,36.814799,,
0711MUR,Muthure,-1.229718,36.687593,,
0711MUT,Muthama,-1.280637,36.719098,,
0711MWE,Kamwene,-1.281216,36.720235,,
0711NAT,Nairobi Area Traffic Police Headquarters,-1.296564,36.808233,,
0711NEW,Newa Estate,-1.308006,36.799441,,
0711NGI,King'eero Stage,-1.225526,36.704088,,
0711NJG,Kwa Njeru Stage,-1.230536,36.675502,,
0711NKJ,Junction,-1.299192,36.762968,,
0711NKP,Prestige Plaza,-1.299745,36.787146,,
0711NOB,Uthiru Roundabout,-1.264783,36.721914,,
0711NOI,Kinoo,-1.255982,36.695403,,
0711NRW,Nawaro,-1.281431,36.707318,,
0711NTR,Nyathore,-1.230116,36.681858,,
0711NUA,Njuguna's,-1.259129,36.778917,,
0711OLI,Olympic Primary School Stage,-1.31156,36.776869,,
0711OON,South B Shopping Centre,-1.31336,36.82776,,
0711ORI,Chiromo,-1.272786,36.808904,,
0711OTP,Posta Stage,-1.300471,36.771887,,
0711PFE,Pefa King'eero,-1.224241,36.706924,,
0711PST,Marsabit Plaza,-1.300442,36.772415,,
0711PTE,AP Camp Dangoretti,-1.286358,36.739832,,
0711QUM,Mosque,-1.312555,36.823822,,
0711RCA,St. Marks Church/Lions Place,-1.261696,36.79788,,
0711REO,Forest,-1.273186,36.731849,,
0711RSS,Ruthimitu Secondary School,-1.281587,36.695619,,
0711SEK,Summer-Rock,-1.271867,36.729451,,
0711SEN,Wanyee Cross,-1.297197,36.750003,,
0711SGO,Sugoini,-1.290421,36.745588,,
0711SOA,Mogas,-1.354623,36.657584,,
0711SUN,Sunview Estate,-1.306038,36.801389,,
0711SUR,Rupia,-1.326798,36.789721,,
0711TER,Shell/Dagoretti Police Station,-1.280551,36.690602,,
0711TLE,Kenyatta Market Flyover,-1.306928,36.803778,,
0711TTE,Kenyatta National Hospital,-1.297581,36.805542,,
0711UCN,Uchumi/National Oil,-1.299723,36.792322,,
0711UDO,Our Lady of Mercy,-1.311557,36.833832,,
0711UEM,Museum,-1.274181,36.811296,,
0711UIS,Memorial,-1.310286,36.805524,,
0711UKS,UON Kikuyu Campus Stage,-1.265139,36.673039,,
0711UMA,Highrise,-1.31403,36.807734,,
0711UNV,Universal,-1.347724,36.662526,,
0711'UO,Custoil/Thong'o,-1.264223,36.73094,,
0711UUA,Uthiru Roundabout,-1.264695,36.720498,,
0711VWO,Victory World Outreach,-1.297388,36.754936,,
0711WAK,Kwa Mtaro,-1.269077,36.726061,,
0711WAS,Westlands Stage,-1.26577,36.802649,,
0711WDC,Westwood/Defense College,-1.325356,36.697102,,
0711`WI,Gacwiri`,-1.264679,36.720509,,
0711WOA,Wakorino,-1.281667,36.701546,,
0711WRA,Ndwaro,-1.279398,36.735846,,
0711WST,Wanyee Stage,-1.295965,36.749176,,
0711YQS,Krep/Equity/sidia,-1.284913,36.737798,,
0712KNH,Kenyatta National Hospital,-1.297647,36.804167,,
0712KNT,Kenyatta National Hospital,-1.297642,36.804816,,
0712KRY,Karen/The Hub,-1.320671,36.705644,,
0712KTR,Karen/The Hub,-1.321213,36.70639,,
0712NGG,Ngong Bus Terminal,-1.360832,36.655943,,
0713AYN,Ayani,-1.307925,36.772739,,
0713DMM,Dagoretti Market,-1.286346,36.686902,,
0713KKY,Kikuyu,-1.24654,36.664933,,
0713KNS,Kenyatta National Hospital,-1.300909,36.808416,,
0713NBT,Ngong Bus Terminus,-1.360429,36.656037,,
0713NGM,Ngumo Market/Line Saba,-1.309884,36.798881,,
0713WNG,Wangige Stage,-1.219182,36.712387,,
08007IV,Riva 87,-1.257205,36.699421,,
080085_,85,-1.269597,36.791899,,
0800AAD,General Mathenge Gardens,-1.254691,36.794932,,
0800AAN,Chandarana,-1.27492,36.818224,,
0800ACB,"ACK, Bidii Premier School",-1.222669,36.720536,,
0800ACC,Accacia Junction(King'eero Mwisho),-1.224559,36.706424,,
0800ACH,ACK Kibichiku Primary,-1.230383,36.734043,,
0800AES,Kasuku Center,-1.275392,36.795635,,
0800AGP,Sarit/Pio Gama,-1.261846,36.799554,,
0800AIO,Immigration,-1.274822,36.772571,,
0800AMA,Kampala,-1.136061,36.635746,,
0800AOO,Posta/Soko Nne,-1.263492,36.729966,,
0800APA,Japan,-1.269189,36.788675,,
0800APD,APDK,-1.2588,36.77956,,
0800APH,APHRC,-1.229441,36.760499,,
0800ARM,Curve/Nakumatt,-1.278577,36.770049,,
0800ARO,Kirawa Road,-1.237121,36.760533,,
0800'AS,Njuguna's,-1.258805,36.779391,,
0800ASG,Stage Soko,-1.219718,36.714259,,
0800BAC,ABC,-1.259562,36.775694,,
0800BAE,Lower Kabete Posta,-1.240899,36.747631,,
0800BAM,Biziambwa,-1.271492,36.814046,,
0800BEC,Chase Bank,-1.271212,36.800755,,
0800BKM,Kwambira,-1.110833,36.631226,,
0800BYS,By-Pass,-1.234819,36.7783,,
0800CCK,CCK/Kianda School,-1.26386,36.7578,,
0800CFL,Chiromo Flyover,-1.272487,36.80373,,
0800CHO,Chiromo (Mortuary),-1.271148,36.806449,,
0800CHR,Chiromo,-1.270568,36.806903,,
0800CIG,Chiromo/Mirage,-1.270106,36.807123,,
0800CKH,Kwa Church,-1.228609,36.708729,,
0800COS,Acorn House/Ipsos Synovate,-1.283087,36.765798,,
0800COT,Convent Drive,-1.284406,36.763979,,
0800DER,9 Riverside,-1.269983,36.796941,,
0800DIM,Ndumboini,-1.260613,36.7235,,
0800DPT,Dennis Pritt,-1.285006,36.78791,,
0800EAI,Eden Square/ICEA,-1.268734,36.805905,,
0800EDS,Eden Square,-1.26919,36.8064,,
0800EIG,Ngenia/Kwa DO,-1.107545,36.638924,,
0800ELM,El Molo Drive/Subru Motors,-1.278282,36.770226,,
0800EML,Zambia,-1.269264,36.789785,,
0800ERE,Brookside Drive,-1.260387,36.792086,,
0800ETN,Total Mountain View,-1.264427,36.738788,,
0800EWA,Swatch Place,-1.164273,36.64041,,
0800GAT,Gathiga,-1.219036,36.738837,,
0800GIT,Gitaru,-1.239081,36.674939,,
0800GKS,KSG,-1.240046,36.745099,,
0800GMG,General Mathenge,-1.254684,36.80215,,
0800GPR,Gama Pinto Road,-1.26187,36.79974,,
0800GRP,German Embassy/Riverside Paddocks,-1.268324,36.785744,,
0800GSK,KSG Chapel,-1.239348,36.742165,,
0800HEK,St. Marks Church/Lion's Place,-1.26096,36.796566,,
0800HES,Heshima Supermarket/Stagi ya Basi,-1.264023,36.751338,,
0800HOS,Loresho,-1.247454,36.778922,,
0800HTA,Hanita,-1.227316,36.707608,,
0800IAS,Arimis,-1.152364,36.638447,,
0800IGB,Bridge,-1.233292,36.713026,,
0800IGL,Isaac Gathanju Road/Lavington Shopping Centre,-1.27996,36.769263,,
0800IML,Imperial Bank,-1.270238,36.799301,,
0800IMP,Impala Hotel,-1.264075,36.810185,,
0800ISK,ISK,-1.232788,36.763997,,
0800JCR,Jacaranda/Gatundu,-1.279389,36.783492,,
0800JGG,James Gichuru/Gitanga Road Junction,-1.289462,36.761562,,
0800JJ.,J.J,-1.268154,36.781288,,
0800KAH,Kihingo,-1.219508,36.741069,,
0800KAS,Gasio,-1.238508,36.726314,,
0800KBA,Kiambaa,-1.205796,36.656692,,
0800KBB,Kabete Barracks/ABC,-1.25889,36.77816,,
0800KBL,Kabete Lane/Total Spring Valley/ Bypass,-1.254147,36.792827,,
0800KBY,Kabay/Msamaria Mwema Children'S Home,-1.226177,36.728261,,
0800KGT,Mountain View,-1.264415,36.740384,,
0800KHC,Kiambu Institute Of Hostels And Catering,-1.224267,36.724677,,
0800KIN,Kinoo,-1.255397,36.694309,,
0800KIR,Kirawa School,-1.230213,36.761508,,
0800KKC,Kibichiku Centre,-1.227551,36.730192,,
0800KKI,Kasuku centre,-1.275644,36.794924,,
0800KLH,K1/Kobil,-1.268352,36.812267,,
0800KMC,Kiahuria Medical Clinic/Mama Symo Kiosk,-1.221564,36.717457,,
0800KMD,Kamandura,-1.128719,36.633928,,
0800KMR,Kamirithu,-1.117782,36.631331,,
0800KNE,Kapenguria,-1.239182,36.734778,,
0800KNG,Kangundo,-1.279388,36.79045,,
0800KNN,Kanini,-1.233988,36.744665,,
0800KNO,Ndongoro Tank,-1.235727,36.71655,,
0800KRA,Waruku,-1.263118,36.763529,,
0800KRN,Kandara Road/Kenya High,-1.276931,36.785988,,
0800KSP,Kabete Spring Valley,-1.240795,36.751152,,
0800LAA,Kirawa Close,-1.240684,36.748833,,
0800LKM,Lekamu,-1.228698,36.73164,,
0800LMI,Mvuli,-1.262351,36.792899,,
0800LNN,Lenana,-1.28888,36.787014,,
0800LRS,Loreto Msongari,-1.26211,36.774077,,
0800LUN,Luna Park/Mpaka Road,-1.263331,36.806535,,
0800LVI,Dove Hill,-1.241451,36.75409,,
